date,team_a,team_b,goals_a,goals_b,match_weight,neutral,competition
2020-05-08,Uruguay,Spain,0,1,0.2,True,friendly
2020-05-08,Colombia,Morocco,0,0,0.2,True,friendly
2020-05-10,Italy,Portugal,2,2,0.7,True,continental
2020-05-15,Belgium,Ecuador,0,0,0.7,True,continental
2020-05-19,Netherlands,Germany,1,3,0.4,False,qualifier
2020-05-19,USA,Argentina,0,0,0.2,False,friendly
2020-06-01,Argentina,Switzerland,1,0,0.7,False,continental
2020-06-08,Ecuador,Belgium,1,1,0.2,True,friendly
2020-06-09,Belgium,Brazil,0,1,0.7,True,continental
2020-06-11,England,Japan,0,0,0.2,True,friendly
2020-06-15,Ghana,Ecuador,2,0,0.7,True,continental
2020-06-17,Argentina,Senegal,3,0,0.4,False,qualifier
2020-06-25,Morocco,Poland,6,2,0.2,True,friendly
2020-06-26,Mexico,Poland,2,2,0.4,False,qualifier
2020-06-27,Netherlands,Belgium,0,3,0.4,False,qualifier
2020-07-01,Poland,Germany,0,3,0.4,False,qualifier
2020-07-14,Japan,Germany,4,2,0.2,False,friendly
2020-07-20,France,Serbia,1,0,0.7,True,continental
2020-07-21,Germany,Mexico,1,0,0.2,False,friendly
2020-07-21,Ghana,Portugal,0,2,0.2,True,friendly
2020-07-23,Belgium,Netherlands,1,1,0.2,True,friendly
2020-07-23,Argentina,Morocco,2,1,0.4,False,qualifier
2020-08-01,Poland,Denmark,0,1,0.4,False,qualifier
2020-08-03,Italy,Croatia,0,0,0.2,True,friendly
2020-08-07,Portugal,Colombia,1,1,0.2,True,friendly
2020-08-08,Croatia,Argentina,1,1,0.2,True,friendly
2020-08-15,Japan,Serbia,0,3,0.4,False,qualifier
2020-08-17,Croatia,France,0,5,0.2,True,friendly
2020-08-18,Brazil,Japan,2,3,0.2,False,friendly
2020-08-19,Uruguay,Senegal,1,0,0.4,False,qualifier
2020-08-20,Ecuador,England,2,2,0.4,False,qualifier
2020-09-01,Brazil,Ghana,3,1,0.7,True,continental
2020-09-09,Poland,France,0,3,0.7,False,continental
2020-09-10,Switzerland,Mexico,3,2,0.7,False,continental
2020-09-21,Denmark,Italy,1,0,0.4,False,qualifier
2020-09-25,Germany,Portugal,2,2,0.7,True,continental
2020-10-01,Croatia,Japan,5,1,0.2,False,friendly
2020-10-04,Italy,Spain,0,2,0.2,False,friendly
2020-10-09,Mexico,Portugal,1,1,0.2,False,friendly
2020-10-09,Argentina,Senegal,1,1,0.4,False,qualifier
2020-10-11,Morocco,Netherlands,2,1,0.2,False,friendly
2020-10-12,Serbia,USA,1,3,0.2,True,friendly
2020-10-13,Poland,Morocco,1,0,0.4,False,qualifier
2020-10-16,Ghana,Germany,2,2,0.4,False,qualifier
2020-10-17,France,Germany,1,1,0.4,False,qualifier
2020-10-20,Denmark,USA,3,2,0.2,False,friendly
2020-10-21,Colombia,Argentina,1,1,0.4,False,qualifier
2020-10-27,Ghana,Mexico,1,0,0.2,True,friendly
2020-11-03,Germany,Ghana,2,0,0.2,False,friendly
2020-11-05,Spain,Italy,2,2,0.2,False,friendly
2020-11-06,Colombia,Mexico,1,1,0.7,True,continental
2020-11-11,Belgium,Denmark,1,1,0.2,True,friendly
2020-11-13,Belgium,Switzerland,2,0,0.4,False,qualifier
2020-11-17,Colombia,Ecuador,5,1,0.2,False,friendly
2020-11-20,Mexico,Germany,0,2,0.7,True,continental
2020-11-26,Serbia,Morocco,3,1,0.4,False,qualifier
2020-12-02,Mexico,Poland,0,0,0.2,False,friendly
2020-12-02,Japan,Mexico,1,3,0.4,False,qualifier
2020-12-06,Denmark,Argentina,0,1,0.7,True,continental
2020-12-08,Argentina,Uruguay,2,1,0.4,False,qualifier
2020-12-08,Ghana,Uruguay,1,0,0.2,False,friendly
2020-12-09,England,Ecuador,1,1,0.7,True,continental
2020-12-10,Uruguay,Germany,1,2,0.4,False,qualifier
2020-12-12,Poland,Spain,3,2,0.2,False,friendly
2020-12-13,Italy,Colombia,1,0,0.4,False,qualifier
2020-12-17,Italy,Spain,2,1,0.7,True,continental
2020-12-18,Senegal,Poland,3,1,0.7,True,continental
2020-12-20,France,Spain,2,0,0.2,False,friendly
2020-12-20,Brazil,Belgium,2,0,0.2,True,friendly
2020-12-21,USA,Japan,1,1,0.2,True,friendly
2020-12-21,Denmark,Poland,0,0,0.2,False,friendly
2020-12-23,Mexico,Brazil,1,3,0.2,True,friendly
2020-12-25,Mexico,Brazil,1,4,0.7,True,continental
2020-12-25,Argentina,Ecuador,1,2,0.2,True,friendly
2020-12-26,Colombia,Ecuador,3,1,0.2,False,friendly
2021-01-03,Ecuador,Germany,3,2,0.2,True,friendly
2021-01-04,Belgium,France,0,0,0.7,False,continental
2021-01-07,Ecuador,Argentina,0,3,0.4,False,qualifier
2021-01-08,Ecuador,USA,1,0,0.2,False,friendly
2021-01-11,Belgium,Ghana,3,0,0.2,False,friendly
2021-01-11,Poland,Uruguay,1,1,0.2,True,friendly
2021-01-13,Netherlands,Morocco,0,0,0.7,True,continental
2021-01-15,Germany,Switzerland,4,0,0.4,False,qualifier
2021-01-16,Italy,Argentina,1,2,0.2,False,friendly
2021-01-16,Colombia,Morocco,1,0,0.7,True,continental
2021-01-16,Spain,Mexico,2,2,0.7,False,continental
2021-01-17,Mexico,Croatia,3,1,0.2,True,friendly
2021-01-19,Portugal,Ghana,2,3,0.4,False,qualifier
2021-01-21,Japan,Belgium,0,3,0.7,False,continental
2021-01-23,Ghana,Uruguay,4,1,0.2,False,friendly
2021-01-23,Mexico,Uruguay,3,3,0.2,False,friendly
2021-01-24,USA,Switzerland,3,1,0.4,False,qualifier
2021-02-04,Ghana,Argentina,2,2,0.4,False,qualifier
2021-02-04,England,Poland,2,1,0.4,False,qualifier
2021-02-06,Germany,Colombia,3,2,0.2,False,friendly
2021-02-11,Belgium,Poland,0,1,0.2,True,friendly
2021-02-12,Germany,Netherlands,2,0,0.7,False,continental
2021-02-13,Colombia,Switzerland,3,0,0.4,False,qualifier
2021-02-16,Ecuador,Mexico,2,3,0.7,True,continental
2021-02-21,Colombia,Portugal,2,1,0.4,False,qualifier
2021-03-01,Croatia,England,0,2,0.2,False,friendly
2021-03-04,Italy,Poland,1,3,0.2,False,friendly
2021-03-11,Ecuador,Germany,0,2,0.7,True,continental
2021-03-15,Brazil,Spain,3,0,0.7,False,continental
2021-03-16,Senegal,Italy,0,2,0.7,False,continental
2021-03-20,Colombia,Poland,2,1,0.4,False,qualifier
2021-03-25,Mexico,Croatia,3,1,0.4,False,qualifier
2021-03-26,Germany,Uruguay,0,1,0.2,False,friendly
2021-04-02,Senegal,France,0,3,0.7,False,continental
2021-04-04,England,Mexico,3,1,0.7,True,continental
2021-04-06,Denmark,Germany,1,0,0.2,True,friendly
2021-04-10,Colombia,Morocco,5,1,0.4,False,qualifier
2021-04-11,Belgium,Poland,2,1,0.2,False,friendly
2021-04-14,USA,Germany,3,3,0.7,False,continental
2021-04-15,Poland,Colombia,0,2,0.7,True,continental
2021-04-15,Argentina,Ghana,1,1,0.2,True,friendly
2021-04-15,Belgium,Morocco,3,2,0.4,False,qualifier
2021-04-16,Portugal,Ecuador,0,1,0.4,False,qualifier
2021-04-19,Switzerland,Ghana,1,1,0.4,False,qualifier
2021-04-20,Mexico,Japan,3,0,0.2,False,friendly
2021-04-20,Netherlands,Mexico,0,2,0.2,False,friendly
2021-04-23,Denmark,Mexico,1,1,0.4,False,qualifier
2021-05-03,Croatia,England,0,0,0.7,False,continental
2021-05-05,USA,Ecuador,5,2,0.2,False,friendly
2021-05-06,Morocco,Senegal,4,0,0.2,True,friendly
2021-05-07,Portugal,Switzerland,2,3,0.7,True,continental
2021-05-09,France,Ecuador,3,0,0.7,True,continental
2021-05-10,Netherlands,Senegal,1,0,0.2,True,friendly
2021-05-10,USA,Poland,2,0,0.7,False,continental
2021-05-11,Serbia,England,0,1,0.2,True,friendly
2021-05-12,Senegal,Brazil,3,2,0.4,False,qualifier
2021-05-21,Japan,Portugal,1,3,0.4,False,qualifier
2021-05-24,Ghana,USA,1,1,0.4,False,qualifier
2021-06-04,Croatia,Argentina,1,2,0.2,False,friendly
2021-06-11,Ghana,Serbia,3,1,0.2,True,friendly
2021-06-13,Spain,Mexico,5,2,0.2,True,friendly
2021-06-16,Spain,Netherlands,4,1,0.4,False,qualifier
2021-06-22,Morocco,Brazil,0,2,0.2,False,friendly
2021-06-23,Ecuador,Mexico,2,2,0.4,False,qualifier
2021-06-26,Spain,Switzerland,0,1,0.7,False,continental
2021-06-26,Senegal,Japan,1,0,0.4,False,qualifier
2021-07-02,Croatia,USA,0,0,0.4,False,qualifier
2021-07-09,Uruguay,Denmark,2,2,0.7,False,continental
2021-07-10,Morocco,Switzerland,1,0,0.7,True,continental
2021-07-15,Denmark,USA,4,1,0.4,False,qualifier
2021-07-24,Switzerland,Germany,2,1,0.2,False,friendly
2021-07-25,Germany,Italy,3,1,0.7,True,continental
2021-07-26,Switzerland,Denmark,2,2,0.2,True,friendly
2021-07-27,Spain,Brazil,0,4,0.4,False,qualifier
2021-08-03,Spain,France,1,1,0.7,True,continental
2021-08-04,Japan,Poland,0,0,0.2,False,friendly
2021-08-06,Uruguay,Poland,3,0,0.2,True,friendly
2021-08-06,Belgium,Mexico,2,2,0.4,False,qualifier
2021-08-09,Colombia,Senegal,2,1,0.2,False,friendly
2021-08-10,Serbia,Switzerland,3,2,0.4,False,qualifier
2021-08-15,Serbia,Japan,1,0,0.2,True,friendly
2021-08-15,Japan,Senegal,0,1,0.4,False,qualifier
2021-08-16,Japan,Croatia,1,4,0.2,True,friendly
2021-08-17,Belgium,Italy,1,0,0.2,True,friendly
2021-08-18,Senegal,Uruguay,0,5,0.4,False,qualifier
2021-08-20,Senegal,Germany,1,1,0.2,False,friendly
2021-08-20,Colombia,Mexico,1,2,0.2,False,friendly
2021-08-23,Ecuador,Switzerland,1,1,0.7,True,continental
2021-08-27,Switzerland,Morocco,3,1,0.2,False,friendly
2021-09-01,Morocco,Portugal,5,3,0.2,True,friendly
2021-09-06,Mexico,Brazil,1,2,0.4,False,qualifier
2021-09-09,Colombia,Germany,0,2,0.7,False,continental
2021-09-12,Argentina,Croatia,0,3,0.2,True,friendly
2021-09-13,Denmark,Brazil,4,5,0.2,False,friendly
2021-09-15,France,England,2,1,0.2,False,friendly
2021-09-16,France,USA,6,1,0.7,False,continental
2021-09-19,Denmark,Spain,3,6,0.4,False,qualifier
2021-09-22,Italy,Netherlands,3,1,0.7,False,continental
2021-09-22,Argentina,Brazil,3,3,0.4,False,qualifier
2021-09-22,Brazil,Poland,1,2,0.7,True,continental
2021-10-03,Ecuador,Japan,2,4,0.7,False,continental
2021-10-05,Japan,Ghana,2,1,0.2,False,friendly
2021-10-07,Italy,Mexico,1,1,0.4,False,qualifier
2021-10-12,England,Croatia,2,1,0.2,False,friendly
2021-10-13,USA,Poland,4,1,0.4,False,qualifier
2021-10-14,Belgium,Switzerland,1,0,0.2,True,friendly
2021-10-19,Colombia,Switzerland,3,2,0.4,False,qualifier
2021-10-25,Colombia,Uruguay,1,5,0.4,False,qualifier
2021-11-07,Portugal,England,0,4,0.2,True,friendly
2021-11-10,Ghana,Colombia,1,2,0.4,False,qualifier
2021-11-12,Morocco,Ecuador,0,0,0.4,False,qualifier
2021-11-22,Mexico,England,3,2,0.7,False,continental
2021-11-23,Mexico,Argentina,0,0,0.4,False,qualifier
2021-11-27,Senegal,Uruguay,0,1,0.7,True,continental
2021-12-02,Brazil,Ghana,4,0,0.4,False,qualifier
2021-12-07,Denmark,Switzerland,5,1,0.4,False,qualifier
2021-12-13,Brazil,Croatia,2,0,0.2,False,friendly
2021-12-16,Italy,Ghana,0,1,0.2,False,friendly
2021-12-23,Ecuador,Belgium,1,3,0.2,False,friendly
2021-12-25,Argentina,France,2,0,0.4,False,qualifier
2022-01-04,Argentina,Denmark,0,1,0.2,True,friendly
2022-01-06,Italy,England,0,2,0.7,True,continental
2022-01-08,Serbia,Ghana,4,1,0.7,False,continental
2022-01-14,Portugal,Mexico,1,2,0.4,False,qualifier
2022-01-14,Colombia,Serbia,1,1,0.7,False,continental
2022-01-19,Spain,Ecuador,2,0,0.2,True,friendly
2022-01-26,England,Brazil,2,2,0.2,False,friendly
2022-01-27,Poland,Germany,0,1,0.2,False,friendly
2022-02-02,Italy,Switzerland,2,0,0.2,True,friendly
2022-02-03,Uruguay,USA,2,2,0.2,True,friendly
2022-02-04,Uruguay,Ghana,1,1,0.2,False,friendly
2022-02-04,Croatia,Denmark,1,2,0.4,False,qualifier
2022-02-05,Spain,Uruguay,2,1,0.2,False,friendly
2022-02-05,Ecuador,Uruguay,1,4,0.2,False,friendly
2022-02-08,Japan,Switzerland,0,1,0.2,True,friendly
2022-02-09,Japan,Portugal,1,3,0.2,False,friendly
2022-02-17,Ghana,England,0,4,0.7,True,continental
2022-02-17,Portugal,Switzerland,3,1,0.4,False,qualifier
2022-02-18,Spain,France,0,1,0.4,False,qualifier
2022-02-19,Japan,USA,1,2,0.7,True,continental
2022-02-23,USA,Serbia,3,1,0.2,False,friendly
2022-03-05,Poland,Mexico,2,2,0.7,True,continental
2022-03-06,Uruguay,Argentina,5,1,0.4,False,qualifier
2022-03-09,England,Italy,5,0,0.2,False,friendly
2022-03-09,Argentina,Morocco,2,2,0.2,True,friendly
2022-03-11,Netherlands,Japan,4,1,0.4,False,qualifier
2022-03-12,USA,Croatia,2,0,0.4,False,qualifier
2022-03-16,USA,Ecuador,2,1,0.2,False,friendly
2022-03-17,Colombia,Switzerland,1,1,0.2,False,friendly
2022-03-19,Ecuador,Netherlands,3,1,0.4,False,qualifier
2022-03-20,Netherlands,Croatia,2,0,0.7,True,continental
2022-03-23,Portugal,Brazil,1,4,0.2,True,friendly
2022-03-27,Switzerland,USA,4,0,0.2,True,friendly
2022-04-08,Argentina,Colombia,3,0,0.2,True,friendly
2022-04-11,Portugal,Argentina,0,1,0.4,False,qualifier
2022-04-12,Serbia,Colombia,0,2,0.7,True,continental
2022-04-12,Brazil,Denmark,2,1,0.4,False,qualifier
2022-04-13,France,England,0,1,0.7,False,continental
2022-04-14,Colombia,Germany,2,1,0.2,True,friendly
2022-04-14,Brazil,Portugal,3,0,0.7,True,continental
2022-04-18,Morocco,Denmark,2,2,0.4,False,qualifier
2022-04-18,Senegal,Brazil,2,1,0.2,True,friendly
2022-04-21,Denmark,Senegal,0,0,0.7,True,continental
2022-04-21,England,Croatia,0,0,0.2,True,friendly
2022-04-21,Ghana,Brazil,1,1,0.2,False,friendly
2022-04-23,Ecuador,Uruguay,0,1,0.4,False,qualifier
2022-04-24,Germany,Belgium,1,0,0.4,False,qualifier
2022-04-25,Poland,Netherlands,2,1,0.4,False,qualifier
2022-05-01,Croatia,Spain,2,2,0.4,False,qualifier
2022-05-07,Ghana,Senegal,1,2,0.4,False,qualifier
2022-05-09,Portugal,Japan,0,0,0.7,True,continental
2022-05-11,Serbia,Denmark,0,3,0.7,True,continental
2022-05-14,Portugal,Belgium,0,4,0.2,False,friendly
2022-05-15,Denmark,Belgium,1,1,0.2,True,friendly
2022-05-20,Uruguay,Belgium,0,0,0.2,True,friendly
2022-05-25,Uruguay,Belgium,1,2,0.4,False,qualifier
2022-05-25,Denmark,Switzerland,2,1,0.2,False,friendly
2022-05-25,Japan,USA,1,2,0.2,False,friendly
2022-05-25,Spain,Brazil,2,0,0.2,True,friendly
2022-06-02,Croatia,France,1,2,0.9,True,world_cup
2022-06-02,England,Morocco,2,0,0.9,True,world_cup
2022-06-02,Ghana,Colombia,1,0,0.9,True,world_cup
2022-06-03,Denmark,Germany,0,3,0.9,True,world_cup
2022-06-03,Morocco,France,1,2,0.9,True,world_cup
2022-06-04,Poland,Switzerland,0,1,0.9,True,world_cup
2022-06-05,Argentina,Morocco,2,1,0.9,True,world_cup
2022-06-06,Croatia,Ecuador,1,3,0.9,True,world_cup
2022-06-06,Argentina,Senegal,1,0,0.9,True,world_cup
2022-06-06,Italy,Ghana,2,0,0.9,True,world_cup
2022-06-07,Ecuador,Colombia,0,2,0.9,True,world_cup
2022-06-07,Morocco,Belgium,0,3,0.9,True,world_cup
2022-06-08,Croatia,Belgium,1,1,0.9,True,world_cup
2022-06-08,Belgium,Ghana,1,1,0.9,True,world_cup
2022-06-08,Colombia,Germany,1,5,0.9,True,world_cup
2022-06-09,Ecuador,Poland,0,2,0.9,True,world_cup
2022-06-09,Denmark,Argentina,2,1,0.4,False,qualifier
2022-06-10,Ghana,Denmark,1,3,0.9,True,world_cup
2022-06-10,Senegal,Poland,1,2,0.9,True,world_cup
2022-06-11,Croatia,England,0,0,0.9,True,world_cup
2022-06-11,Germany,Ecuador,1,1,0.9,True,world_cup
2022-06-11,Portugal,Germany,1,0,0.9,True,world_cup
2022-06-11,Poland,France,1,1,0.9,True,world_cup
2022-06-11,Switzerland,Belgium,0,1,0.9,True,world_cup
2022-06-11,Ghana,Argentina,0,4,0.2,False,friendly
2022-06-11,Portugal,Croatia,4,3,0.9,True,world_cup
2022-06-12,Poland,Portugal,0,0,0.9,True,world_cup
2022-06-13,Netherlands,Croatia,4,2,0.2,False,friendly
2022-06-13,Morocco,Senegal,2,0,0.9,True,world_cup
2022-06-13,Croatia,Ghana,0,1,0.9,True,world_cup
2022-06-13,France,Argentina,2,2,0.9,True,world_cup
2022-06-14,England,Croatia,0,0,0.9,True,world_cup
2022-06-14,France,Belgium,0,0,0.9,True,world_cup
2022-06-15,Argentina,Germany,1,2,0.9,True,world_cup
2022-06-15,Morocco,Germany,0,0,0.9,True,world_cup
2022-06-15,France,Switzerland,3,0,0.9,True,world_cup
2022-06-15,England,Ecuador,2,0,0.9,True,world_cup
2022-06-15,Portugal,Morocco,2,1,0.9,True,world_cup
2022-06-15,Portugal,Ecuador,0,3,0.9,True,world_cup
2022-06-16,Ghana,Poland,0,0,0.9,True,world_cup
2022-06-17,Morocco,Senegal,1,2,0.9,True,world_cup
2022-06-17,Colombia,Germany,0,2,0.9,True,world_cup
2022-06-17,France,Denmark,3,0,0.9,True,world_cup
2022-06-18,Argentina,Senegal,0,0,0.9,True,world_cup
2022-06-18,Switzerland,Argentina,2,3,0.9,True,world_cup
2022-06-19,Colombia,Ecuador,2,0,0.9,True,world_cup
2022-06-19,Senegal,Poland,0,1,0.9,True,world_cup
2022-06-19,Poland,Ecuador,2,0,0.9,True,world_cup
2022-06-19,Senegal,Morocco,3,0,0.9,True,world_cup
2022-06-19,France,Italy,1,0,0.9,True,world_cup
2022-06-20,Colombia,Ghana,4,0,0.9,True,world_cup
2022-06-20,Switzerland,Poland,1,0,0.9,True,world_cup
2022-06-20,Colombia,Germany,1,2,0.9,True,world_cup
2022-06-20,Argentina,Croatia,1,0,0.9,True,world_cup
2022-06-20,USA,Belgium,2,0,0.2,False,friendly
2022-06-21,England,Denmark,1,1,0.9,True,world_cup
2022-06-22,Argentina,Denmark,0,0,0.9,True,world_cup
2022-06-23,Denmark,Belgium,4,1,0.9,True,world_cup
2022-06-23,Belgium,Argentina,3,1,0.9,True,world_cup
2022-06-24,Ecuador,Argentina,0,2,0.9,True,world_cup
2022-06-24,Morocco,Poland,0,1,0.2,True,friendly
2022-06-24,Belgium,Switzerland,2,1,0.9,True,world_cup
2022-06-25,Poland,Ghana,1,2,0.9,True,world_cup
2022-06-25,Colombia,Belgium,1,0,0.9,True,world_cup
2022-06-26,Poland,Portugal,0,1,0.9,True,world_cup
2022-06-26,Ghana,Poland,2,0,0.9,True,world_cup
2022-06-26,France,Argentina,0,0,0.9,True,world_cup
2022-06-26,Germany,Portugal,2,3,0.9,True,world_cup
2022-06-27,Ghana,Portugal,0,0,0.9,True,world_cup
2022-06-27,Italy,France,2,1,0.4,False,qualifier
2022-07-05,Argentina,Switzerland,3,0,0.7,False,continental
2022-07-05,Ecuador,Brazil,0,2,0.2,False,friendly
2022-07-16,USA,Colombia,2,2,0.2,False,friendly
2022-07-20,Mexico,Switzerland,0,2,0.2,False,friendly
2022-07-21,Ecuador,Belgium,0,0,0.7,False,continental
2022-07-22,Brazil,Netherlands,5,3,0.2,False,friendly
2022-08-01,Croatia,Mexico,1,2,0.4,False,qualifier
2022-08-03,Japan,Denmark,1,3,0.2,True,friendly
2022-08-06,Senegal,Colombia,1,1,0.2,True,friendly
2022-08-09,Belgium,Argentina,0,1,0.2,True,friendly
2022-08-10,Portugal,Uruguay,1,2,0.2,True,friendly
2022-08-15,England,Mexico,3,0,0.2,False,friendly
2022-08-23,Portugal,Colombia,1,1,0.2,False,friendly
2022-08-27,Ghana,USA,1,5,0.2,False,friendly
2022-09-03,Uruguay,Netherlands,1,0,0.4,False,qualifier
2022-09-08,Netherlands,Brazil,1,3,0.7,True,continental
2022-09-12,Belgium,USA,2,0,0.4,False,qualifier
2022-09-13,USA,Morocco,0,3,0.4,False,qualifier
2022-09-19,France,Belgium,1,1,0.7,True,continental
2022-09-21,Senegal,Japan,0,1,0.4,False,qualifier
2022-09-23,Argentina,Netherlands,1,1,0.2,False,friendly
2022-10-02,Poland,USA,1,2,0.2,False,friendly
2022-10-03,Mexico,Netherlands,2,2,0.2,True,friendly
2022-10-08,Japan,Argentina,1,1,0.4,False,qualifier
2022-10-10,Croatia,Switzerland,3,2,0.4,False,qualifier
2022-10-10,Switzerland,Germany,0,1,0.7,False,continental
2022-10-13,Belgium,Brazil,0,0,0.2,False,friendly
2022-10-14,Ecuador,Ghana,0,2,0.2,False,friendly
2022-10-21,Switzerland,Netherlands,4,3,0.4,False,qualifier
2022-10-22,Switzerland,Ghana,0,1,0.7,True,continental
2022-10-22,Mexico,Netherlands,4,0,0.4,False,qualifier
2022-10-23,Colombia,USA,2,0,0.4,False,qualifier
2022-11-01,Croatia,Brazil,0,3,0.2,True,friendly
2022-11-01,France,Croatia,3,0,0.4,False,qualifier
2022-11-03,Denmark,Argentina,2,1,0.4,False,qualifier
2022-11-04,Netherlands,Belgium,1,0,0.7,False,continental
2022-11-06,Mexico,Germany,0,1,0.2,True,friendly
2022-11-07,Spain,Uruguay,0,1,0.7,True,continental
2022-11-08,Japan,Argentina,3,2,0.4,False,qualifier
2022-11-10,Croatia,Mexico,0,0,0.7,False,continental
2022-11-13,Germany,Uruguay,3,3,0.7,True,continental
2022-11-15,Mexico,Switzerland,0,1,0.7,True,continental
2022-11-15,Brazil,England,2,1,0.2,False,friendly
2022-11-16,Ghana,Netherlands,1,1,0.2,True,friendly
2022-11-23,Senegal,Switzerland,1,1,0.4,False,qualifier
2022-11-27,Netherlands,Portugal,0,3,0.2,False,friendly
2022-12-04,France,Mexico,3,1,0.4,False,qualifier
2022-12-04,Serbia,Ecuador,2,3,0.2,True,friendly
2022-12-11,Portugal,USA,4,2,0.2,True,friendly
2022-12-12,Belgium,USA,0,0,0.2,True,friendly
2022-12-13,Uruguay,Morocco,1,0,0.4,False,qualifier
2022-12-15,Senegal,Morocco,0,1,0.2,True,friendly
2022-12-16,Switzerland,Senegal,2,4,0.2,True,friendly
2022-12-19,England,Japan,2,1,0.2,False,friendly
2022-12-22,Italy,Netherlands,2,1,0.2,False,friendly
